  0.114504740      0.156446576       9.89367291E-02  0.947802067      0.103231817      0.154790878      0.138521746      0.951398134    
  0.119792975      0.163283214      0.103260212      0.946876645      0.107795641      0.161581680      0.144871011      0.950507283    
  0.125325441      0.170411244      0.107767977      0.945901215      0.112558782      0.168663397      0.151508719      0.949567318    
  0.131113425      0.177842438      0.112467460      0.944871366      0.117529735      0.176047802      0.158447668      0.948574305    
  0.137168705      0.185588792      0.117366247      0.943783283      0.122717321      0.183746994      0.165701047      0.947524130    
  0.143503651      0.193662792      0.122472242      0.942632079      0.128130704      0.191773534      0.173282713      0.946412206    
  0.150131166      0.202077225      0.127793521      0.941412926      0.133779496      0.200140312      0.181206986      0.945233643    
  0.157064602      0.210845113      0.133338332      0.940120280      0.139673427      0.208860457      0.189488545      0.943983197    
  0.164318413      0.219980434      0.139115497      0.938748240      0.145823017      0.217948079      0.198143199      0.942654610    
  0.171907216      0.229496837      0.145133674      0.937290311      0.152238891      0.227416977      0.207186803      0.941241920    
  0.179846510      0.239408776      0.151401982      0.935739338      0.158932060      0.237281650      0.216635987      0.939737737    
  0.188152462      0.249730647      0.157929525      0.934087873      0.165914029      0.247554481      0.226507887      0.938134491    
  0.196841836      0.260477275      0.164725676      0.932326853      0.173196629      0.258255482      0.236819997      0.936423600    
  0.205932692      0.271664381      0.171800405      0.930447340      0.180792347      0.269397646      0.247591048      0.934595764    
  0.215443403      0.283307046      0.179163218      0.928438306      0.188714176      0.280996472      0.258839667      0.932640731    
  0.225393340      0.295420796      0.186823949      0.926289201      0.196974918      0.293067873      0.270585209      0.930547118    
  0.235802814      0.308021754      0.194792777      0.923986912      0.205588505      0.305627823      0.282847583      0.928302348    
  0.246693030      0.321125656      0.203079686      0.921517491      0.214569032      0.318692535      0.295647055      0.925892830    
  0.258086205      0.334748238      0.211694598      0.918866158      0.223931089      0.332278252      0.309004337      0.923303068    
  0.270005524      0.348905444      0.220647603      0.916015506      0.233689696      0.346400976      0.322940439      0.920516431    
  0.282475352      0.363612801      0.229948536      0.912947357      0.243860275      0.361076802      0.337476641      0.917514086    
  0.295521080      0.378885597      0.239607036      0.909640670      0.254458845      0.376321405      0.352634221      0.914275289    
  0.309169292      0.394738704      0.249632537      0.906072497      0.265501767      0.392149955      0.368434697      0.910777330    
  0.323447824      0.411186188      0.260033906      0.902217746      0.277005821      0.408577114      0.384898990      0.906994760    
  0.338385493      0.428241193      0.270819485      0.898048103      0.288987756      0.425616443      0.402047604      0.902899504    
  0.354013354      0.445916593      0.281997412      0.893532693      0.301465839      0.443279207      0.419901162      0.898460269    
  0.370362580      0.464222491      0.293574035      0.888636947      0.314457357      0.461580932      0.438477874      0.893642604    
  0.387467265      0.483169109      0.305555880      0.883323014      0.327980787      0.480529606      0.457796156      0.888408184    
  0.405361891      0.502763152      0.317947149      0.877549171      0.342054516      0.500132740      0.477871358      0.882714927    
  0.424082935      0.523009539      0.330750942      0.871268451      0.356696904      0.520395815      0.498716533      0.876516163    
  0.443668604      0.543910265      0.343968540      0.864430547      0.371926785      0.541321576      0.520341992      0.869760692    
  0.464158803      0.565463901      0.357599050      0.856979430      0.387762785      0.562909365      0.542753637      0.862392247    
  0.485595316      0.587665141      0.371639103      0.848854363      0.404223323      0.585154593      0.565952659      0.854349077    
  0.508021832      0.610504091      0.386082441      0.839988470      0.421327025      0.608047903      0.589934409      0.845564485    
  0.531484127      0.633965313      0.400919318      0.830310762      0.439091682      0.631574929      0.614686131      0.835965812    
  0.556029916      0.658027470      0.416136205      0.819744110      0.457534760      0.655714989      0.640186667      0.825475574    
  0.581709385      0.682662547      0.431715399      0.808206975      0.476673216      0.680440664      0.666403353      0.814010918    
  0.608574808      0.707834423      0.447634101      0.795613587      0.496522814      0.705716610      0.693291068      0.801485181    
  0.636680961      0.733498394      0.463863969      0.781875491      0.517098188      0.731498837      0.720788419      0.787808478    
  0.666085184      0.759600818      0.480371118      0.766902864      0.538412809      0.757734001      0.748816669      0.772889793    
  0.696847379      0.786077261      0.497114807      0.750607193      0.560478270      0.784358203      0.777274847      0.756639123    
  0.729028881      0.812851608      0.514046907      0.732904732      0.583303034      0.811295569      0.806036711      0.738971531    
  0.762698054      0.839839637      0.531114101      0.713717580      0.606896520      0.838462055      0.834950984      0.719807982    
  0.797922134      0.866942286      0.548253834      0.692983031      0.631262541      0.865758419      0.863831222      0.699084461    
  0.834773064      0.894050121      0.565396786      0.670655787      0.656402588      0.893075228      0.892456591      0.676754594    
  0.873325825      0.921043038      0.582467079      0.646714985      0.682315290      0.920291781      0.920566678      0.652796865    
  0.913659155      0.947791457      0.599382758      0.621170104      0.708995700      0.947277904      0.947861195      0.627220452    
  0.955855191      0.974157989      0.616056979      0.594067633      0.736434579      0.973895192      0.973994911      0.600072205    
   1.00000000       1.00000000      0.632399440      0.565496504      0.764619291       1.00000000      0.998579204      0.571441233    
