   1.50131076E-04  0.301907599      0.246926948       5.41317612E-02  0.685150504      0.404990613      0.280159891      -3.48071408E-16   1.37908114E-02   1.00000000    
   1.57064671E-04  0.311313212      0.254619688       5.58181852E-02  0.675307572      0.399172485      0.276135117      -4.10975198E-16   1.42545123E-02  0.999999940    
   1.64318466E-04  0.320867747      0.262434274       5.75313009E-02  0.665307283      0.393261313      0.272045940      -4.85029012E-16   1.47272060E-02   1.00000012    
   1.71907290E-04  0.330564737      0.270365298       5.92699572E-02  0.655156016      0.387260973      0.267895073      -5.72165780E-16   1.52086513E-02  0.999999940    
   1.79846582E-04  0.340397149      0.278407156       6.10329062E-02  0.644861281      0.381175756      0.263685524      -6.74644590E-16   1.56985875E-02  0.999999940    
   1.88152539E-04  0.350357711      0.286553800       6.28188327E-02  0.634430647      0.375010252      0.259420395      -7.95105010E-16   1.61967296E-02   1.00000000    
   1.96841909E-04  0.360438228      0.294798523       6.46262541E-02  0.623872399      0.368769318      0.255103141      -9.36625740E-16   1.67027414E-02   1.00000000    
   2.05932767E-04  0.370630801      0.303134918       6.64537698E-02  0.613195002      0.362457931      0.250737101      -1.10280937E-15   1.72163323E-02   1.00000000    
   2.15443477E-04  0.380926460      0.311555594       6.82997778E-02  0.602407396      0.356081396      0.246326029      -1.29784760E-15   1.77371074E-02  0.999999881    
   2.25393422E-04  0.391316116      0.320053220       7.01626390E-02  0.591519475      0.349645555      0.241873890      -1.52663077E-15   1.82647053E-02   1.00000000    
   2.35802901E-04  0.401790231      0.328619838       7.20406249E-02  0.580540836      0.343156129      0.237384707      -1.79485477E-15   1.87987126E-02   1.00000000    
   2.46693118E-04  0.412338942      0.337247550       7.39319995E-02  0.569481790      0.336619139      0.232862651      -2.10915248E-15   1.93387158E-02   1.00000000    
   2.58086278E-04  0.422952026      0.345927894       7.58349299E-02  0.558352888      0.330040902      0.228312016      -2.47724209E-15   1.98842697E-02   1.00000000    
   2.70005636E-04  0.433619261      0.354652524       7.77475536E-02  0.547164977      0.323427767      0.223737240      -2.90810170E-15   2.04349235E-02   1.00000000    
   2.82475463E-04  0.444329947      0.363412648       7.96679631E-02  0.535929203      0.316786319      0.219142914      -3.41216720E-15   2.09902097E-02   1.00000012    
   2.95520906E-04  0.455072939      0.372199267       8.15941766E-02  0.524656892      0.310123295      0.214533627      -4.00155008E-15   2.15496290E-02   1.00000000    
   3.09169118E-04  0.465837926      0.381003797       8.35243240E-02  0.513359129      0.303445220      0.209913939      -4.69035474E-15   2.21127085E-02   1.00000000    
   3.23447661E-04  0.476613492      0.389816999       8.54563788E-02  0.502047598      0.296758980      0.205288619      -5.49491406E-15   2.26789303E-02  0.999999940    
   3.38385609E-04  0.487388670      0.398629904       8.73883516E-02  0.490733922      0.290071517      0.200662419      -6.43418636E-15   2.32477989E-02   1.00000000    
   3.54013464E-04  0.498152286      0.407433331       8.93182606E-02  0.479429662      0.283389598      0.196040094      -7.53015594E-15   2.38187835E-02   1.00000012    
   3.70362919E-04  0.508893132      0.416218191       9.12440866E-02  0.468146324      0.276720047      0.191426307      -8.80829054E-15   2.43913718E-02  0.999999940    
   3.87467589E-04  0.519600451      0.424975604       9.31639001E-02  0.456895322      0.270069629      0.186825737      -1.02981266E-14   2.49650422E-02  0.999999881    
   4.05362225E-04  0.530263603      0.433696836       9.50757936E-02  0.445688099      0.263445050      0.182243094      -1.20338377E-14   2.55392827E-02   1.00000012    
   4.24083089E-04  0.540871441      0.442372859       9.69777554E-02  0.434535772      0.256852955      0.177682862      -1.40549532E-14   2.61135753E-02   1.00000012    
   4.43668774E-04  0.551413834      0.450995386       9.88680124E-02  0.423449218      0.250299692      0.173149541      -1.64072874E-14   2.66874228E-02   1.00000000    
   4.64158977E-04  0.561880529      0.459555984      0.100744680      0.412439078      0.243791655      0.168647468      -1.91437391E-14   2.72603109E-02   1.00000012    
   4.85595490E-04  0.572261572      0.468046606      0.102605991      0.401515663      0.237334847      0.164180845      -2.23254947E-14   2.78317500E-02   1.00000012    
   5.08022029E-04  0.582547426      0.476459295      0.104450241      0.390689105      0.230935290      0.159753844      -2.60232475E-14   2.84012649E-02  0.999999940    
   5.31484082E-04  0.592728972      0.484786600      0.106275775      0.379969239      0.224598810      0.155370459      -3.03186228E-14   2.89684050E-02   1.00000012    
   5.56029903E-04  0.602797270      0.493021339      0.108081013      0.369364917      0.218330637      0.151034325      -3.53059765E-14   2.95326989E-02   1.00000000    
   5.81709028E-04  0.612743855      0.501156569      0.109864429      0.358885348      0.212136149      0.146749184      -4.10940474E-14   3.00937146E-02   1.00000000    
   6.08574483E-04  0.622560918      0.509185851      0.111624621      0.348538429      0.206020132      0.142518312      -4.78085589E-14   3.06510534E-02  0.999999940    
   6.36680576E-04  0.632241011      0.517103076      0.113360249      0.338332385      0.199987367      0.138345033      -5.55942655E-14   3.12043149E-02   1.00000000    
   6.66084758E-04  0.641776800      0.524902344      0.115070015      0.328274488      0.194042161      0.134232327      -6.46182326E-14   3.17531079E-02  0.999999940    
   6.96846982E-04  0.651162148      0.532578528      0.116752796      0.318371594      0.188188598      0.130182996      -7.50730316E-14   3.22970897E-02   1.00000000    
   7.29029824E-04  0.660390794      0.540126503      0.118407480      0.308630079      0.182430416      0.126199678      -8.71805137E-14   3.28359306E-02   1.00000000    
   7.62698706E-04  0.669457138      0.547541797      0.120033078      0.299055845      0.176771104      0.122284748      -1.01196239E-13   3.33693139E-02   1.00000012    
   7.97922839E-04  0.678356349      0.554820299      0.121628694      0.289653987      0.171213701      0.118440308      -1.17414880E-13   3.38969491E-02  0.999999940    
   8.34773760E-04  0.687083840      0.561958432      0.123193532      0.280429393      0.165761068      0.114668347      -1.36175413E-13   3.44185792E-02  0.999999940    
   8.73326149E-04  0.695635736      0.568952918      0.124726862      0.271386296      0.160415724      0.110970594      -1.57867873E-13   3.49339731E-02   1.00000012    
   9.13659518E-04  0.704008341      0.575800836      0.126228064      0.262528181      0.155179709      0.107348494      -1.82942027E-13   3.54429036E-02   1.00000000    
   9.55855532E-04  0.712198913      0.582499743      0.127696633      0.253858417      0.150055051      0.103803404      -2.11914470E-13   3.59451920E-02   1.00000000    
   1.00000040E-03  0.720204830      0.589047730      0.129132077      0.245379552      0.145043194      0.100336365      -2.45379942E-13   3.64406519E-02   1.00000000    
   1.04618352E-03  0.728024006      0.595442951      0.130534053      0.237093881      0.140145570       9.69483331E-02  -2.84021911E-13   3.69291417E-02   1.00000012    
   1.09449995E-03  0.735655069      0.601684272      0.131902292      0.229002923      0.135363013       9.36399177E-02  -3.28627560E-13   3.74105647E-02   1.00000000    
   1.14504783E-03  0.743096650      0.607770741      0.133236572      0.221107885      0.130696282       9.04116184E-02  -3.80100763E-13   3.78847867E-02   1.00000000    
   1.19793031E-03  0.750348449      0.613701880      0.134536818      0.213409603      0.126145855       8.72637704E-02  -4.39481080E-13   3.83517593E-02   1.00000000    
   1.25325436E-03  0.757409751      0.619477272      0.135802895      0.205908477      0.121711954       8.41965303E-02  -5.07961891E-13   3.88113968E-02   1.00000000    
   1.31113420E-03  0.764281034      0.625097215      0.137034908      0.198604226      0.117394425       8.12098086E-02  -5.86917505E-13   3.92637029E-02   1.00000012    
   1.37168705E-03  0.770962596      0.630561948      0.138232902      0.191496491      0.113193072       7.83034340E-02  -6.77923917E-13   3.97086293E-02   1.00000000    
   1.43503572E-03  0.777455270      0.635872245      0.139397025      0.184584513      0.109107420       7.54771084E-02  -7.82791475E-13   4.01461758E-02   1.00000000    
   1.50131085E-03  0.783760369      0.641029119      0.140527532      0.177866921      0.105136663       7.27302656E-02  -9.03603093E-13   4.05763984E-02   1.00000000    
   1.57064665E-03  0.789879203      0.646033645      0.141624644      0.171342358      0.101280011       7.00623542E-02  -1.04274640E-12   4.09993008E-02  0.999999940    
   1.64318481E-03  0.795813680      0.650887370      0.142688677      0.165008947       9.75363553E-02   6.74726069E-02  -1.20296546E-12   4.14149612E-02   1.00000000    
   1.71907293E-03  0.801565647      0.655591846      0.143720001      0.158864677       9.39044803E-02   6.49601966E-02  -1.38740918E-12   4.18234244E-02   1.00000000    
   1.79846585E-03  0.807137430      0.660148978      0.144719034      0.152907178       9.03830230E-02   6.25241622E-02  -1.59969303E-12   4.22247946E-02   1.00000000    
   1.88152457E-03  0.812531531      0.664560735      0.145686179      0.147133932       8.69704783E-02   6.01634681E-02  -1.84396400E-12   4.26191650E-02   1.00000000    
   1.96841918E-03  0.817750514      0.668829322      0.146621943      0.141542152       8.36651921E-02   5.78769706E-02  -2.12498638E-12   4.30066325E-02   1.00000000    
   2.05932767E-03  0.822797358      0.672957063      0.147526830      0.136128783       8.04653615E-02   5.56634292E-02  -2.44822738E-12   4.33873273E-02   1.00000000    
   2.15443480E-03  0.827674866      0.676946342      0.148401365      0.130890757       7.73691833E-02   5.35215884E-02  -2.81995629E-12   4.37613912E-02  0.999999821    
   2.25393428E-03  0.832386672      0.680800021      0.149246186      0.125824839       7.43747279E-02   5.14501184E-02  -3.24736700E-12   4.41289805E-02   1.00000000    
   2.35802913E-03  0.836935461      0.684520423      0.150061771      0.120927580       7.14799762E-02   4.94476184E-02  -3.73871203E-12   4.44902182E-02   1.00000000    
   2.46693124E-03  0.841324866      0.688110471      0.150848791      0.116195478       6.86828345E-02   4.75126468E-02  -4.30345646E-12   4.48452868E-02   1.00000012    
   2.58086296E-03  0.845558286      0.691572964      0.151607841      0.111624897       6.59811795E-02   4.56437245E-02  -4.95245902E-12   4.51943502E-02   1.00000000    
   2.70005385E-03  0.849639058      0.694910645      0.152339533      0.107212298       6.33729026E-02   4.38393988E-02  -5.69815592E-12   4.55375575E-02   1.00000000    
   2.82475213E-03  0.853571177      0.698126614      0.153044552      0.102953687       6.08556531E-02   4.20980453E-02  -6.55485779E-12   4.58751284E-02  0.999999940    
   2.95520923E-03  0.857357979      0.701223850      0.153723523       9.88453999E-02   5.84272519E-02   4.04181518E-02  -7.53892521E-12   4.62072566E-02   1.00000012    
   3.09169129E-03  0.861003101      0.704205155      0.154377103       9.48835984E-02   5.60854413E-02   3.87981609E-02  -8.66913138E-12   4.65341173E-02   1.00000000    
   3.23447655E-03  0.864510417      0.707073689      0.155005947       9.10644233E-02   5.38279377E-02   3.72364894E-02  -9.96700725E-12   4.68559302E-02   1.00000000    
   3.38385627E-03  0.867883384      0.709832430      0.155610710       8.73840153E-02   5.16524613E-02   3.57315652E-02  -1.14572293E-11   4.71728630E-02  0.999999940    
   3.54013499E-03  0.871125698      0.712484241      0.156192064       8.38385001E-02   4.95567136E-02   3.42817940E-02  -1.31680907E-11   4.74851541E-02   1.00000000    
   3.70362913E-03  0.874241054      0.715032279      0.156750634       8.04241076E-02   4.75384742E-02   3.28856371E-02  -1.51319964E-11   4.77930158E-02   1.00000000    
   3.87467607E-03  0.877232969      0.717479289      0.157287091       7.71368891E-02   4.55954075E-02   3.15414816E-02  -1.73861602E-11   4.80966456E-02  0.999999881    
   4.05362062E-03  0.880105197      0.719828546      0.157802075       7.39731342E-02   4.37253229E-02   3.02478168E-02  -1.99731447E-11   4.83962968E-02   1.00000000    
   4.24083136E-03  0.882861078      0.722082496      0.158296213       7.09290132E-02   4.19259518E-02   2.90030688E-02  -2.29418238E-11   4.86921556E-02  0.999999940    
   4.43668803E-03  0.885504484      0.724244535      0.158770159       6.80008531E-02   4.01951224E-02   2.78057344E-02  -2.63481407E-11   4.89844792E-02   1.00000000    
   4.64159017E-03  0.888038456      0.726317048      0.159224510       6.51849806E-02   3.85306701E-02   2.66543161E-02  -3.02562211E-11   4.92734686E-02   1.00000000    
   4.85595502E-03  0.890466630      0.728303015      0.159659877       6.24777712E-02   3.69304456E-02   2.55473312E-02  -3.47395515E-11   4.95593622E-02   1.00000000    
   5.08021796E-03  0.892792225      0.730205119      0.160076857       5.98756969E-02   3.53923663E-02   2.44833361E-02  -3.98822780E-11   4.98423986E-02   1.00000000    
   5.31484094E-03  0.895018518      0.732025981      0.160476029       5.73752113E-02   3.39143351E-02   2.34608818E-02  -4.57810109E-11   5.01228049E-02   1.00000000    
   5.56029892E-03  0.897148728      0.733768225      0.160857961       5.49729280E-02   3.24943513E-02   2.24785805E-02  -5.25462070E-11   5.04008271E-02   1.00000000    
   5.81709063E-03  0.899185956      0.735434473      0.161223248       5.26654981E-02   3.11304349E-02   2.15350650E-02  -6.03044767E-11   5.06767146E-02  0.999999881    
   6.08574459E-03  0.901133537      0.737027287      0.161572427       5.04496247E-02   2.98206378E-02   2.06289887E-02  -6.92010754E-11   5.09506837E-02   1.00000000    
   6.36680610E-03  0.902993917      0.738548875      0.161906004       4.83220965E-02   2.85630655E-02   1.97590385E-02  -7.94021446E-11   5.12229986E-02   1.00000000    
   6.66084792E-03  0.904770315      0.740001798      0.162224516       4.62797917E-02   2.73558628E-02   1.89239327E-02  -9.10981290E-11   5.14938980E-02   1.00000000    
